nohup: ignoring input
[W421 11:46:26.601972170 Context.cpp:258] Warning: torch.backends.cuda.preferred_linalg_library is an experimental feature. If you see any error or unexpected behavior when this flag is set please file an issue on GitHub. (function operator())
  - 已强制设置当前 CUDA 设备为: cuda:3
  - 当前可见 GPU 数量: 4
----------Load Lab train data, and there is no auxiliary data----------
----------Load Lab eval data, and there is no auxiliary data----------
✅ SuperRetinaWithPerceptualLoss 初始化完成，perceptual_weight=0.06
🔍 GPU 检查报告:
  - torch.cuda.is_available(): True
Perceptual loss: 0.6134 (weight=0.06)
Perceptual loss: 0.6614 (weight=0.06)
Perceptual loss: 0.5731 (weight=0.06)
Perceptual loss: 0.8099 (weight=0.06)
Perceptual loss: 0.5745 (weight=0.06)
Perceptual loss: 0.5372 (weight=0.06)
Perceptual loss: 0.5921 (weight=0.06)
Perceptual loss: 0.7609 (weight=0.06)
Perceptual loss: 0.6902 (weight=0.06)
Perceptual loss: 0.5523 (weight=0.06)
Perceptual loss: 0.6690 (weight=0.06)
Perceptual loss: 0.6745 (weight=0.06)
Perceptual loss: 0.6541 (weight=0.06)
Perceptual loss: 0.6796 (weight=0.06)
Perceptual loss: 0.6970 (weight=0.06)
Perceptual loss: 0.5835 (weight=0.06)
Perceptual loss: 0.6084 (weight=0.06)
Perceptual loss: 0.4725 (weight=0.06)
Perceptual loss: 0.5674 (weight=0.06)
Perceptual loss: 0.4897 (weight=0.06)
Perceptual loss: 0.5439 (weight=0.06)
Perceptual loss: 0.5269 (weight=0.06)
Perceptual loss: 0.5946 (weight=0.06)
Perceptual loss: 0.5051 (weight=0.06)
Perceptual loss: 0.5950 (weight=0.06)
Perceptual loss: 0.6381 (weight=0.06)
Perceptual loss: 0.6189 (weight=0.06)
Perceptual loss: 0.8058 (weight=0.06)
Perceptual loss: 0.7062 (weight=0.06)
Perceptual loss: 0.6273 (weight=0.06)
Perceptual loss: 0.5758 (weight=0.06)
Perceptual loss: 0.5625 (weight=0.06)
Perceptual loss: 0.7009 (weight=0.06)
Perceptual loss: 0.5801 (weight=0.06)
Perceptual loss: 0.6994 (weight=0.06)
Perceptual loss: 0.6660 (weight=0.06)
Perceptual loss: 0.7539 (weight=0.06)
Perceptual loss: 0.7773 (weight=0.06)
Perceptual loss: 0.6429 (weight=0.06)
Perceptual loss: 0.7031 (weight=0.06)
Perceptual loss: 0.6253 (weight=0.06)
Perceptual loss: 0.5741 (weight=0.06)
Perceptual loss: 0.5705 (weight=0.06)
Perceptual loss: 0.5063 (weight=0.06)
Perceptual loss: 0.6587 (weight=0.06)
Perceptual loss: 0.6884 (weight=0.06)
train overall loss: 0.7195693254470825 detector_loss: 0.49821072816848755 of 256 nums, #avg learned keypoints:13.07421875  descriptor_loss: 0.22135862708091736 of 256 nums
save model for epoch 45
Epoch 46/149
----------phase:train	 PKE_learn:True----------
LR 0.0001
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:01<01:39,  1.58s/it]  3%|▎         | 2/64 [00:02<01:27,  1.40s/it]  5%|▍         | 3/64 [00:04<01:19,  1.30s/it]  6%|▋         | 4/64 [00:04<01:06,  1.11s/it]  8%|▊         | 5/64 [00:05<01:02,  1.06s/it]  9%|▉         | 6/64 [00:06<00:54,  1.06it/s] 11%|█         | 7/64 [00:07<00:51,  1.11it/s] 12%|█▎        | 8/64 [00:08<00:53,  1.05it/s] 14%|█▍        | 9/64 [00:09<00:55,  1.02s/it] 16%|█▌        | 10/64 [00:10<00:50,  1.06it/s] 17%|█▋        | 11/64 [00:11<00:48,  1.09it/s] 19%|█▉        | 12/64 [00:12<00:53,  1.03s/it] 20%|██        | 13/64 [00:13<00:55,  1.09s/it] 22%|██▏       | 14/64 [00:14<00:51,  1.03s/it] 23%|██▎       | 15/64 [00:15<00:51,  1.05s/it] 25%|██▌       | 16/64 [00:16<00:47,  1.01it/s] 27%|██▋       | 17/64 [00:17<00:48,  1.04s/it] 28%|██▊       | 18/64 [00:18<00:49,  1.08s/it] 30%|██▉       | 19/64 [00:19<00:45,  1.02s/it] 31%|███▏      | 20/64 [00:20<00:43,  1.01it/s] 33%|███▎      | 21/64 [00:21<00:39,  1.09it/s] 34%|███▍      | 22/64 [00:22<00:42,  1.00s/it] 36%|███▌      | 23/64 [00:23<00:40,  1.01it/s] 38%|███▊      | 24/64 [00:24<00:37,  1.07it/s] 39%|███▉      | 25/64 [00:25<00:39,  1.01s/it] 41%|████      | 26/64 [00:26<00:38,  1.01s/it] 42%|████▏     | 27/64 [00:27<00:39,  1.07s/it] 44%|████▍     | 28/64 [00:28<00:35,  1.02it/s] 45%|████▌     | 29/64 [00:29<00:33,  1.05it/s] 47%|████▋     | 30/64 [00:30<00:32,  1.04it/s] 48%|████▊     | 31/64 [00:31<00:30,  1.10it/s] 50%|█████     | 32/64 [00:31<00:27,  1.16it/s] 52%|█████▏    | 33/64 [00:33<00:28,  1.09it/s] 53%|█████▎    | 34/64 [00:33<00:26,  1.13it/s] 55%|█████▍    | 35/64 [00:34<00:26,  1.11it/s] 56%|█████▋    | 36/64 [00:35<00:24,  1.15it/s] 58%|█████▊    | 37/64 [00:36<00:22,  1.20it/s] 59%|█████▉    | 38/64 [00:37<00:23,  1.13it/s] 61%|██████    | 39/64 [00:38<00:20,  1.19it/s] 62%|██████▎   | 40/64 [00:38<00:20,  1.20it/s] 64%|██████▍   | 41/64 [00:39<00:20,  1.11it/s] 66%|██████▌   | 42/64 [00:41<00:21,  1.01it/s] 67%|██████▋   | 43/64 [00:41<00:19,  1.08it/s] 69%|██████▉   | 44/64 [00:42<00:18,  1.06it/s] 70%|███████   | 45/64 [00:44<00:19,  1.03s/it] 72%|███████▏  | 46/64 [00:44<00:16,  1.06it/s] 73%|███████▎  | 47/64 [00:45<00:16,  1.03it/s] 75%|███████▌  | 48/64 [00:47<00:16,  1.06s/it] 77%|███████▋  | 49/64 [00:47<00:14,  1.03it/s] 78%|███████▊  | 50/64 [00:48<00:12,  1.09it/s] 80%|███████▉  | 51/64 [00:49<00:12,  1.05it/s] 81%|████████▏ | 52/64 [00:50<00:11,  1.08it/s] 83%|████████▎ | 53/64 [00:51<00:10,  1.09it/s] 84%|████████▍ | 54/64 [00:52<00:09,  1.02it/s] 86%|████████▌ | 55/64 [00:53<00:08,  1.06it/s] 88%|████████▊ | 56/64 [00:54<00:07,  1.07it/s] 89%|████████▉ | 57/64 [00:55<00:06,  1.15it/s] 91%|█████████ | 58/64 [00:56<00:05,  1.05it/s] 92%|█████████▏| 59/64 [00:57<00:04,  1.02it/s] 94%|█████████▍| 60/64 [00:58<00:03,  1.09it/s] 95%|█████████▌| 61/64 [00:58<00:02,  1.12it/s] 97%|█████████▋| 62/64 [00:59<00:01,  1.15it/s] 98%|█████████▊| 63/64 [01:00<00:00,  1.07it/s]100%|██████████| 64/64 [01:01<00:00,  1.09it/s]100%|██████████| 64/64 [01:01<00:00,  1.04it/s]
Perceptual loss: 0.5319 (weight=0.06)
Perceptual loss: 0.6028 (weight=0.06)
Perceptual loss: 0.5967 (weight=0.06)
Perceptual loss: 0.5502 (weight=0.06)
Perceptual loss: 0.6883 (weight=0.06)
Perceptual loss: 0.5193 (weight=0.06)
Perceptual loss: 0.4481 (weight=0.06)
Perceptual loss: 0.7325 (weight=0.06)
Perceptual loss: 0.6589 (weight=0.06)
Perceptual loss: 0.4926 (weight=0.06)
Perceptual loss: 0.5825 (weight=0.06)
Perceptual loss: 0.4987 (weight=0.06)
Perceptual loss: 0.5547 (weight=0.06)
Perceptual loss: 0.8130 (weight=0.06)
Perceptual loss: 0.6567 (weight=0.06)
Perceptual loss: 0.7779 (weight=0.06)
Perceptual loss: 0.6209 (weight=0.06)
Perceptual loss: 0.7095 (weight=0.06)
Perceptual loss: 0.7070 (weight=0.06)
Perceptual loss: 0.7849 (weight=0.06)
Perceptual loss: 0.7514 (weight=0.06)
Perceptual loss: 0.6102 (weight=0.06)
Perceptual loss: 0.4708 (weight=0.06)
Perceptual loss: 0.6682 (weight=0.06)
Perceptual loss: 0.6468 (weight=0.06)
Perceptual loss: 0.6869 (weight=0.06)
Perceptual loss: 0.5719 (weight=0.06)
Perceptual loss: 0.6422 (weight=0.06)
Perceptual loss: 0.5042 (weight=0.06)
Perceptual loss: 0.6771 (weight=0.06)
Perceptual loss: 0.5894 (weight=0.06)
Perceptual loss: 0.6974 (weight=0.06)
Perceptual loss: 0.7708 (weight=0.06)
Perceptual loss: 0.5992 (weight=0.06)
Perceptual loss: 0.5681 (weight=0.06)
Perceptual loss: 0.5437 (weight=0.06)
Perceptual loss: 0.6582 (weight=0.06)
Perceptual loss: 0.5389 (weight=0.06)
Perceptual loss: 0.7302 (weight=0.06)
Perceptual loss: 0.7411 (weight=0.06)
Perceptual loss: 0.6674 (weight=0.06)
Perceptual loss: 0.4803 (weight=0.06)
Perceptual loss: 0.5850 (weight=0.06)
Perceptual loss: 0.7447 (weight=0.06)
Perceptual loss: 0.6125 (weight=0.06)
Perceptual loss: 0.5918 (weight=0.06)
Perceptual loss: 0.4844 (weight=0.06)
Perceptual loss: 0.5518 (weight=0.06)
Perceptual loss: 0.7015 (weight=0.06)
Perceptual loss: 0.6959 (weight=0.06)
Perceptual loss: 0.6319 (weight=0.06)
Perceptual loss: 0.6553 (weight=0.06)
Perceptual loss: 0.6454 (weight=0.06)
Perceptual loss: 0.5136 (weight=0.06)
Perceptual loss: 0.4815 (weight=0.06)
Perceptual loss: 0.6190 (weight=0.06)
Perceptual loss: 0.7271 (weight=0.06)
Perceptual loss: 0.6281 (weight=0.06)
Perceptual loss: 0.7409 (weight=0.06)
Perceptual loss: 0.6980 (weight=0.06)
Perceptual loss: 0.5358 (weight=0.06)
Perceptual loss: 0.6251 (weight=0.06)
Perceptual loss: 0.6939 (weight=0.06)
Perceptual loss: 0.5414 (weight=0.06)
train overall loss: 0.7283419966697693 detector_loss: 0.509831428527832 of 256 nums, #avg learned keypoints:13.2578125  descriptor_loss: 0.21851058304309845 of 256 nums
save model for epoch 46
Epoch 47/149
----------phase:train	 PKE_learn:True----------
LR 0.0001
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:01<02:05,  2.00s/it]  3%|▎         | 2/64 [00:02<01:24,  1.37s/it]  5%|▍         | 3/64 [00:03<01:09,  1.14s/it]  6%|▋         | 4/64 [00:04<01:00,  1.01s/it]  8%|▊         | 5/64 [00:05<00:59,  1.01s/it]  9%|▉         | 6/64 [00:06<01:01,  1.06s/it] 11%|█         | 7/64 [00:07<00:57,  1.02s/it] 12%|█▎        | 8/64 [00:08<00:59,  1.07s/it] 14%|█▍        | 9/64 [00:09<00:55,  1.00s/it] 16%|█▌        | 10/64 [00:10<00:50,  1.06it/s] 17%|█▋        | 11/64 [00:11<00:47,  1.10it/s] 19%|█▉        | 12/64 [00:12<00:51,  1.02it/s] 20%|██        | 13/64 [00:13<00:53,  1.05s/it] 22%|██▏       | 14/64 [00:14<00:50,  1.00s/it] 23%|██▎       | 15/64 [00:15<00:47,  1.03it/s] 25%|██▌       | 16/64 [00:16<00:45,  1.05it/s] 27%|██▋       | 17/64 [00:17<00:50,  1.07s/it] 28%|██▊       | 18/64 [00:19<00:52,  1.14s/it] 30%|██▉       | 19/64 [00:19<00:47,  1.06s/it] 31%|███▏      | 20/64 [00:20<00:43,  1.00it/s] 33%|███▎      | 21/64 [00:21<00:44,  1.04s/it] 34%|███▍      | 22/64 [00:23<00:45,  1.08s/it] 36%|███▌      | 23/64 [00:23<00:41,  1.01s/it] 38%|███▊      | 24/64 [00:24<00:39,  1.01it/s] 39%|███▉      | 25/64 [00:25<00:35,  1.10it/s] 41%|████      | 26/64 [00:26<00:33,  1.14it/s] 42%|████▏     | 27/64 [00:27<00:34,  1.07it/s] 44%|████▍     | 28/64 [00:28<00:31,  1.13it/s] 45%|████▌     | 29/64 [00:29<00:34,  1.03it/s] 47%|████▋     | 30/64 [00:30<00:33,  1.00it/s] 48%|████▊     | 31/64 [00:31<00:34,  1.05s/it] 50%|█████     | 32/64 [00:32<00:30,  1.05it/s] 52%|█████▏    | 33/64 [00:33<00:30,  1.01it/s] 53%|█████▎    | 34/64 [00:34<00:27,  1.08it/s] 55%|█████▍    | 35/64 [00:35<00:28,  1.00it/s] 56%|█████▋    | 36/64 [00:36<00:27,  1.01it/s] 58%|█████▊    | 37/64 [00:37<00:28,  1.07s/it] 59%|█████▉    | 38/64 [00:38<00:26,  1.01s/it] 61%|██████    | 39/64 [00:39<00:24,  1.03it/s] 62%|██████▎   | 40/64 [00:40<00:21,  1.12it/s] 64%|██████▍   | 41/64 [00:41<00:22,  1.03it/s] 66%|██████▌   | 42/64 [00:42<00:19,  1.10it/s] 67%|██████▋   | 43/64 [00:43<00:20,  1.00it/s] 69%|██████▉   | 44/64 [00:43<00:18,  1.07it/s] 70%|███████   | 45/64 [00:44<00:16,  1.13it/s] 72%|███████▏  | 46/64 [00:45<00:16,  1.06it/s] 73%|███████▎  | 47/64 [00:46<00:15,  1.13it/s] 75%|███████▌  | 48/64 [00:47<00:14,  1.10it/s] 77%|███████▋  | 49/64 [00:48<00:12,  1.15it/s] 78%|███████▊  | 50/64 [00:49<00:11,  1.20it/s] 80%|███████▉  | 51/64 [00:50<00:11,  1.11it/s] 81%|████████▏ | 52/64 [00:50<00:10,  1.18it/s] 83%|████████▎ | 53/64 [00:52<00:10,  1.04it/s] 84%|████████▍ | 54/64 [00:52<00:09,  1.09it/s] 86%|████████▌ | 55/64 [00:53<00:07,  1.14it/s] 88%|████████▊ | 56/64 [00:54<00:07,  1.14it/s] 89%|████████▉ | 57/64 [00:55<00:06,  1.16it/s] 91%|█████████ | 58/64 [00:56<00:05,  1.16it/s] 92%|█████████▏| 59/64 [00:57<00:04,  1.17it/s] 94%|█████████▍| 60/64 [00:57<00:03,  1.24it/s] 95%|█████████▌| 61/64 [00:58<00:02,  1.14it/s] 97%|█████████▋| 62/64 [00:59<00:01,  1.17it/s] 98%|█████████▊| 63/64 [01:00<00:00,  1.12it/s]100%|██████████| 64/64 [01:01<00:00,  1.20it/s]100%|██████████| 64/64 [01:01<00:00,  1.04it/s]
Perceptual loss: 0.4640 (weight=0.06)
Perceptual loss: 0.4443 (weight=0.06)
Perceptual loss: 0.4449 (weight=0.06)
Perceptual loss: 0.6522 (weight=0.06)
Perceptual loss: 0.6554 (weight=0.06)
Perceptual loss: 0.7109 (weight=0.06)
Perceptual loss: 0.5131 (weight=0.06)
Perceptual loss: 0.7089 (weight=0.06)
Perceptual loss: 0.5604 (weight=0.06)
Perceptual loss: 0.6209 (weight=0.06)
Perceptual loss: 0.7390 (weight=0.06)
Perceptual loss: 0.6507 (weight=0.06)
Perceptual loss: 0.6662 (weight=0.06)
Perceptual loss: 0.4603 (weight=0.06)
Perceptual loss: 0.6816 (weight=0.06)
Perceptual loss: 0.8057 (weight=0.06)
Perceptual loss: 0.6006 (weight=0.06)
Perceptual loss: 0.6895 (weight=0.06)
Perceptual loss: 0.6663 (weight=0.06)
Perceptual loss: 0.6749 (weight=0.06)
Perceptual loss: 0.8158 (weight=0.06)
Perceptual loss: 0.6165 (weight=0.06)
Perceptual loss: 0.5835 (weight=0.06)
Perceptual loss: 0.6087 (weight=0.06)
Perceptual loss: 0.6338 (weight=0.06)
Perceptual loss: 0.6355 (weight=0.06)
Perceptual loss: 0.7017 (weight=0.06)
Perceptual loss: 0.5673 (weight=0.06)
Perceptual loss: 0.6775 (weight=0.06)
Perceptual loss: 0.5597 (weight=0.06)
Perceptual loss: 0.6427 (weight=0.06)
Perceptual loss: 0.5290 (weight=0.06)
Perceptual loss: 0.5505 (weight=0.06)
Perceptual loss: 0.5791 (weight=0.06)
Perceptual loss: 0.6357 (weight=0.06)
Perceptual loss: 0.5496 (weight=0.06)
Perceptual loss: 0.5473 (weight=0.06)
Perceptual loss: 0.6047 (weight=0.06)
Perceptual loss: 0.6397 (weight=0.06)
Perceptual loss: 0.7300 (weight=0.06)
Perceptual loss: 0.6685 (weight=0.06)
Perceptual loss: 0.5830 (weight=0.06)
Perceptual loss: 0.4943 (weight=0.06)
Perceptual loss: 0.6514 (weight=0.06)
Perceptual loss: 0.6601 (weight=0.06)
Perceptual loss: 0.6062 (weight=0.06)
Perceptual loss: 0.6748 (weight=0.06)
Perceptual loss: 0.6740 (weight=0.06)
Perceptual loss: 0.7572 (weight=0.06)
Perceptual loss: 0.6218 (weight=0.06)
Perceptual loss: 0.5032 (weight=0.06)
Perceptual loss: 0.4925 (weight=0.06)
Perceptual loss: 0.4580 (weight=0.06)
Perceptual loss: 0.4607 (weight=0.06)
Perceptual loss: 0.5870 (weight=0.06)
Perceptual loss: 0.7842 (weight=0.06)
Perceptual loss: 0.6239 (weight=0.06)
Perceptual loss: 0.5090 (weight=0.06)
Perceptual loss: 0.6530 (weight=0.06)
Perceptual loss: 0.5711 (weight=0.06)
Perceptual loss: 0.5784 (weight=0.06)
Perceptual loss: 0.4707 (weight=0.06)
Perceptual loss: 0.5079 (weight=0.06)
Perceptual loss: 0.5783 (weight=0.06)
train overall loss: 0.7381956577301025 detector_loss: 0.508862316608429 of 256 nums, #avg learned keypoints:13.3125  descriptor_loss: 0.22933335602283478 of 256 nums
save model for epoch 47
Epoch 48/149
----------phase:train	 PKE_learn:True----------
LR 0.0001
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:01<01:35,  1.52s/it]  3%|▎         | 2/64 [00:02<01:12,  1.17s/it]  5%|▍         | 3/64 [00:03<01:10,  1.16s/it]  6%|▋         | 4/64 [00:04<01:03,  1.06s/it]  8%|▊         | 5/64 [00:05<00:58,  1.01it/s]  9%|▉         | 6/64 [00:06<00:52,  1.10it/s] 11%|█         | 7/64 [00:06<00:50,  1.13it/s] 12%|█▎        | 8/64 [00:07<00:47,  1.18it/s] 14%|█▍        | 9/64 [00:08<00:45,  1.20it/s] 16%|█▌        | 10/64 [00:09<00:45,  1.20it/s] 17%|█▋        | 11/64 [00:10<00:47,  1.11it/s] 19%|█▉        | 12/64 [00:11<00:49,  1.06it/s] 20%|██        | 13/64 [00:12<00:47,  1.09it/s] 22%|██▏       | 14/64 [00:13<00:46,  1.08it/s] 23%|██▎       | 15/64 [00:14<00:49,  1.01s/it] 25%|██▌       | 16/64 [00:15<00:46,  1.03it/s] 27%|██▋       | 17/64 [00:16<00:44,  1.05it/s] 28%|██▊       | 18/64 [00:17<00:46,  1.01s/it] 30%|██▉       | 19/64 [00:18<00:48,  1.08s/it] 31%|███▏      | 20/64 [00:19<00:44,  1.01s/it] 33%|███▎      | 21/64 [00:20<00:39,  1.10it/s] 34%|███▍      | 22/64 [00:21<00:40,  1.03it/s] 36%|███▌      | 23/64 [00:22<00:36,  1.11it/s] 38%|███▊      | 24/64 [00:22<00:35,  1.13it/s] 39%|███▉      | 25/64 [00:23<00:33,  1.16it/s] 41%|████      | 26/64 [00:24<00:30,  1.24it/s] 42%|████▏     | 27/64 [00:25<00:31,  1.18it/s] 44%|████▍     | 28/64 [00:26<00:32,  1.11it/s] 45%|████▌     | 29/64 [00:27<00:35,  1.00s/it] 47%|████▋     | 30/64 [00:28<00:31,  1.07it/s] 48%|████▊     | 31/64 [00:29<00:29,  1.13it/s] 50%|█████     | 32/64 [00:30<00:29,  1.07it/s] 52%|█████▏    | 33/64 [00:31<00:28,  1.09it/s] 53%|█████▎    | 34/64 [00:31<00:26,  1.14it/s] 55%|█████▍    | 35/64 [00:33<00:28,  1.03it/s] 56%|█████▋    | 36/64 [00:33<00:27,  1.03it/s] 58%|█████▊    | 37/64 [00:34<00:24,  1.10it/s] 59%|█████▉    | 38/64 [00:35<00:23,  1.11it/s] 61%|██████    | 39/64 [00:36<00:24,  1.00it/s] 62%|██████▎   | 40/64 [00:37<00:23,  1.03it/s] 64%|██████▍   | 41/64 [00:38<00:21,  1.05it/s] 66%|██████▌   | 42/64 [00:39<00:21,  1.03it/s] 67%|██████▋   | 43/64 [00:40<00:20,  1.04it/s] 69%|██████▉   | 44/64 [00:41<00:18,  1.11it/s] 70%|███████   | 45/64 [00:42<00:18,  1.03it/s] 72%|███████▏  | 46/64 [00:43<00:16,  1.09it/s] 73%|███████▎  | 47/64 [00:44<00:14,  1.14it/s] 75%|███████▌  | 48/64 [00:45<00:14,  1.08it/s] 77%|███████▋  | 49/64 [00:46<00:14,  1.07it/s] 78%|███████▊  | 50/64 [00:47<00:13,  1.00it/s] 80%|███████▉  | 51/64 [00:48<00:13,  1.04s/it] 81%|████████▏ | 52/64 [00:49<00:13,  1.09s/it] 83%|████████▎ | 53/64 [00:50<00:11,  1.01s/it] 84%|████████▍ | 54/64 [00:51<00:09,  1.02it/s] 86%|████████▌ | 55/64 [00:52<00:08,  1.02it/s] 88%|████████▊ | 56/64 [00:53<00:07,  1.08it/s] 89%|████████▉ | 57/64 [00:54<00:06,  1.06it/s] 91%|█████████ | 58/64 [00:54<00:05,  1.13it/s] 92%|█████████▏| 59/64 [00:55<00:04,  1.12it/s] 94%|█████████▍| 60/64 [00:56<00:03,  1.10it/s] 95%|█████████▌| 61/64 [00:57<00:03,  1.01s/it] 97%|█████████▋| 62/64 [00:58<00:01,  1.03it/s] 98%|█████████▊| 63/64 [00:59<00:00,  1.05it/s]100%|██████████| 64/64 [01:00<00:00,  1.11it/s]100%|██████████| 64/64 [01:00<00:00,  1.06it/s]
Perceptual loss: 0.6251 (weight=0.06)
Perceptual loss: 0.6469 (weight=0.06)
Perceptual loss: 0.7456 (weight=0.06)
Perceptual loss: 0.6045 (weight=0.06)
Perceptual loss: 0.5202 (weight=0.06)
Perceptual loss: 0.6998 (weight=0.06)
Perceptual loss: 0.6416 (weight=0.06)
Perceptual loss: 0.7531 (weight=0.06)
Perceptual loss: 0.7127 (weight=0.06)
Perceptual loss: 0.6332 (weight=0.06)
Perceptual loss: 0.5116 (weight=0.06)
Perceptual loss: 0.6378 (weight=0.06)
Perceptual loss: 0.6218 (weight=0.06)
Perceptual loss: 0.6122 (weight=0.06)
Perceptual loss: 0.6057 (weight=0.06)
Perceptual loss: 0.6194 (weight=0.06)
Perceptual loss: 0.4959 (weight=0.06)
Perceptual loss: 0.6402 (weight=0.06)
Perceptual loss: 0.5007 (weight=0.06)
Perceptual loss: 0.5307 (weight=0.06)
Perceptual loss: 0.4698 (weight=0.06)
Perceptual loss: 0.5884 (weight=0.06)
Perceptual loss: 0.5433 (weight=0.06)
Perceptual loss: 0.5752 (weight=0.06)
Perceptual loss: 0.6139 (weight=0.06)
Perceptual loss: 0.7093 (weight=0.06)
Perceptual loss: 0.5142 (weight=0.06)
Perceptual loss: 0.6619 (weight=0.06)
Perceptual loss: 0.4551 (weight=0.06)
Perceptual loss: 0.5696 (weight=0.06)
Perceptual loss: 0.5705 (weight=0.06)
Perceptual loss: 0.6063 (weight=0.06)
Perceptual loss: 0.6544 (weight=0.06)
Perceptual loss: 0.7406 (weight=0.06)
Perceptual loss: 0.4962 (weight=0.06)
Perceptual loss: 0.7649 (weight=0.06)
Perceptual loss: 0.5579 (weight=0.06)
Perceptual loss: 0.6779 (weight=0.06)
Perceptual loss: 0.5428 (weight=0.06)
Perceptual loss: 0.7001 (weight=0.06)
Perceptual loss: 0.5020 (weight=0.06)
Perceptual loss: 0.5986 (weight=0.06)
Perceptual loss: 0.6796 (weight=0.06)
Perceptual loss: 0.7019 (weight=0.06)
Perceptual loss: 0.4960 (weight=0.06)
Perceptual loss: 0.4886 (weight=0.06)
Perceptual loss: 0.6117 (weight=0.06)
Perceptual loss: 0.6935 (weight=0.06)
Perceptual loss: 0.5868 (weight=0.06)
Perceptual loss: 0.6523 (weight=0.06)
Perceptual loss: 0.6610 (weight=0.06)
Perceptual loss: 0.6750 (weight=0.06)
Perceptual loss: 0.6641 (weight=0.06)
Perceptual loss: 0.5319 (weight=0.06)
Perceptual loss: 0.7127 (weight=0.06)
Perceptual loss: 0.6794 (weight=0.06)
Perceptual loss: 0.5428 (weight=0.06)
Perceptual loss: 0.6464 (weight=0.06)
Perceptual loss: 0.4863 (weight=0.06)
Perceptual loss: 0.6627 (weight=0.06)
Perceptual loss: 0.4620 (weight=0.06)
Perceptual loss: 0.6858 (weight=0.06)
Perceptual loss: 0.7317 (weight=0.06)
Perceptual loss: 0.7125 (weight=0.06)
train overall loss: 0.719668984413147 detector_loss: 0.5068601369857788 of 256 nums, #avg learned keypoints:13.3671875  descriptor_loss: 0.21280887722969055 of 256 nums
save model for epoch 48
Epoch 49/149
----------phase:train	 PKE_learn:True----------
LR 0.0001
